X,Y,Red,Green,Blue
1217,620,232,221,199
1218,620,228,217,194
1219,620,228,218,195
1220,620,227,217,194
1221,620,227,216,193
1222,620,226,217,194
1129,621,210,197,175
1130,621,185,160,130
1131,621,171,141,107
1132,621,177,150,119
1133,621,217,201,176
1134,621,231,219,195
1135,621,233,220,197
1136,621,239,230,209
1137,621,245,238,218
1138,621,247,242,223
1139,621,229,224,207
1140,621,145,141,130
1141,621,57,54,48
1142,621,39,36,32
1143,621,42,39,35
1144,621,64,61,55
1145,621,211,207,190
1146,621,244,239,220
1147,621,247,242,223
1148,621,248,242,223
1149,621,248,243,224
1150,621,214,209,193
1151,621,128,125,114
1152,621,49,45,41
1153,621,39,36,32
1154,621,41,38,34
1155,621,200,196,180
1156,621,245,240,221
1157,621,246,241,222
1158,621,148,144,132
1159,621,41,38,34
1160,621,39,36,32
1161,621,59,56,51
1162,621,183,179,164
1163,621,243,238,219
1164,621,145,141,129
1165,621,65,61,55
1166,621,48,45,40
1167,621,59,56,51
1168,621,68,65,59
1169,621,81,78,71
1170,621,125,121,111
1171,621,219,214,197
1172,621,245,240,221
1173,621,237,230,209
1174,621,229,219,196
1175,621,232,223,201
1176,621,240,233,213
1177,621,246,240,221
1178,621,246,241,222
1179,621,246,241,221
1180,621,245,240,220
1181,621,247,241,222
1182,621,248,243,224
1183,621,167,163,149
1184,621,77,74,67
1185,621,39,36,32
1186,621,39,36,32
1187,621,60,57,51
1188,621,138,134,123
1189,621,248,243,224
1190,621,248,243,224
1191,621,247,242,223
1192,621,244,239,220
1193,621,244,239,220
1194,621,247,242,223
1195,621,248,243,224
1196,621,247,242,223
1197,621,245,240,221
1198,621,242,237,219
1199,621,247,242,223
1200,621,216,211,194
1201,621,89,85,78
1202,621,39,36,32
1203,621,39,36,32
1204,621,59,56,50
1205,621,134,130,119
1206,621,248,243,224
1207,621,248,243,224
1208,621,248,243,224
1209,621,155,151,139
1210,621,67,63,57
1211,621,39,36,32
1212,621,39,36,32
1213,621,48,45,40
1214,621,111,108,98
1215,621,246,241,222
1216,621,247,241,222
1217,621,229,219,196
1218,621,227,216,193
1219,621,227,216,193
1220,621,226,216,193
1221,621,227,216,193
1222,621,226,217,194
1129,622,210,197,175
1130,622,185,160,130
1131,622,171,141,107
1132,622,189,168,145
1133,622,221,208,185
1134,622,235,224,202
1135,622,242,234,214
1136,622,245,239,220
1137,622,246,240,221
1138,622,195,190,175
1139,622,124,120,110
1140,622,68,65,59
1141,622,43,40,36
1142,622,39,36,32
1143,622,45,42,38
1144,622,88,84,77
1145,622,233,228,210
1146,622,248,243,224
1147,622,247,242,223
1148,622,248,243,224
1149,622,213,208,192
1150,622,134,130,120
1151,622,59,56,50
1152,622,39,36,32
1153,622,40,37,33
1154,622,65,62,56
1155,622,213,208,192
1156,622,247,242,224
1157,622,238,233,215
1158,622,140,136,124
1159,622,39,36,32
1160,622,39,36,32
1161,622,63,60,54
1162,622,207,203,187
1163,622,245,240,221
1164,622,147,143,131
1165,622,64,61,55
1166,622,39,36,32
1167,622,39,36,32
1168,622,39,36,32
1169,622,42,39,35
1170,622,62,59,53
1171,622,131,127,116
1172,622,239,234,216
1173,622,243,236,216
1174,622,233,223,201
1175,622,239,231,210
1176,622,246,241,221
1177,622,224,219,202
1178,622,183,178,164
1179,622,191,186,171
1180,622,237,232,214
1181,622,247,242,223
1182,622,248,243,224
1183,622,171,166,153
1184,622,79,76,69
1185,622,39,36,32
1186,622,39,36,32
1187,622,56,53,48
1188,622,120,116,106
1189,622,211,206,190
1190,622,200,196,180
1191,622,177,173,159
1192,622,123,120,110
1193,622,103,99,90
1194,622,125,122,111
1195,622,179,175,161
1196,622,233,228,210
1197,622,248,243,224
1198,622,248,243,224
1199,622,248,243,224
1200,622,241,236,217
1201,622,109,105,96
1202,622,45,42,38
1203,622,39,36,32
1204,622,44,41,36
1205,622,100,96,88
1206,622,234,230,211
1207,622,247,242,223
1208,622,233,228,210
1209,622,95,92,84
1210,622,47,44,39
1211,622,39,36,32
1212,622,39,36,32
1213,622,83,80,73
1214,622,181,176,162
1215,622,247,242,223
1216,622,242,235,214
1217,622,230,219,196
1218,622,230,219,195
1219,622,230,219,195
1220,622,230,219,196
1221,622,230,219,196
1222,622,227,219,195
1129,623,208,194,171
1130,623,183,158,127
1131,623,174,144,110
1132,623,212,193,169
1133,623,235,225,203
1134,623,244,237,217
1135,623,246,241,222
1136,623,226,221,203
1137,623,158,154,141
1138,623,99,95,87
1139,623,57,54,48
1140,623,40,37,33
1141,623,39,36,32
1142,623,39,36,32
1143,623,45,42,38
1144,623,89,85,78
1145,623,234,230,212
1146,623,248,243,224
1147,623,248,243,224
1148,623,215,210,194
1149,623,139,135,124
1150,623,65,62,56
1151,623,39,36,32
1152,623,39,36,32
1153,623,41,38,34
1154,623,105,102,93
1155,623,222,217,200
1156,623,248,243,224
1157,623,230,225,207
1158,623,132,128,118
1159,623,39,36,32
1160,623,39,36,32
1161,623,66,63,57
1162,623,229,224,206
1163,623,246,241,223
1164,623,204,200,184
1165,623,105,102,93
1166,623,51,48,43
1167,623,39,36,32
1168,623,39,36,32
1169,623,39,36,32
1170,623,50,47,42
1171,623,116,113,103
1172,623,238,233,215
1173,623,244,237,218
1174,623,235,226,204
1175,623,242,235,216
1176,623,231,226,208
1177,623,165,161,148
1178,623,85,82,75
1179,623,91,88,80
1180,623,126,122,112
1181,623,191,186,172
1182,623,184,179,165
1183,623,121,117,107
1184,623,62,59,53
1185,623,39,36,32
1186,623,39,36,32
1187,623,45,42,37
1188,623,68,65,58
1189,623,100,97,89
1190,623,95,91,83
1191,623,82,79,72
1192,623,54,51,46
1193,623,43,40,35
1194,623,54,51,46
1195,623,87,84,76
1196,623,149,145,133
1197,623,234,229,211
1198,623,248,243,224
1199,623,248,243,224
1200,623,248,243,224
1201,623,143,139,127
1202,623,63,60,54
1203,623,39,36,32
1204,623,39,36,32
1205,623,78,74,67
1206,623,193,188,173
1207,623,244,239,220
1208,623,167,163,150
1209,623,63,60,54
1210,623,40,37,33
1211,623,39,36,32
1212,623,60,57,52
1213,623,137,133,122
1214,623,232,227,209
1215,623,244,238,219
1216,623,232,223,201
1217,623,228,218,195
1218,623,229,218,195
1219,623,229,218,195
1220,623,228,217,194
1221,623,228,217,194
1222,623,227,219,195
1129,624,190,167,139
1130,624,173,143,109
1131,624,198,177,150
1132,624,231,222,202
1133,624,243,237,217
1134,624,238,233,215
1135,624,193,188,173
1136,624,131,127,116
1137,624,71,68,62
1138,624,45,42,37
1139,624,39,36,32
1140,624,40,37,33
1141,624,41,38,34
1142,624,39,36,32
1143,624,44,41,36
1144,624,79,75,69
1145,624,234,229,211
1146,624,248,243,224
1147,624,218,214,197
1148,624,142,138,127
1149,624,69,66,60
1150,624,40,37,33
1151,624,41,38,34
1152,624,39,36,32
1153,624,43,40,36
1154,624,154,150,138
1155,624,232,227,209
1156,624,248,243,224
1157,624,223,218,201
1158,624,126,122,112
1159,624,39,36,32
1160,624,40,37,33
1161,624,72,69,62
1162,624,243,238,219
1163,624,248,243,224
1164,624,242,237,219
1165,624,187,183,168
1166,624,121,118,108
1167,624,71,68,61
1168,624,47,44,40
1169,624,54,51,46
1170,624,97,93,85
1171,624,187,182,168
1172,624,243,238,219
1173,624,242,235,215
1174,624,239,230,210
1175,624,244,238,218
1176,624,209,204,188
1177,624,119,116,106
1178,624,39,36,32
1179,624,40,37,33
1180,624,48,45,41
1181,624,97,93,85
1182,624,91,87,80
1183,624,64,61,55
1184,624,45,42,37
1185,624,39,36,32
1186,624,39,36,32
1187,624,39,36,32
1188,624,39,36,32
1189,624,39,36,32
1190,624,39,36,32
1191,624,39,36,32
1192,624,39,36,32
1193,624,39,36,32
1194,624,39,36,32
1195,624,42,39,35
1196,624,81,78,70
1197,624,188,183,169
1198,624,248,243,224
1199,624,248,243,224
1200,624,248,243,224
1201,624,183,179,165
1202,624,86,83,75
1203,624,39,36,32
1204,624,39,36,32
1205,624,60,57,52
1206,624,136,132,121
1207,624,225,220,203
1208,624,91,87,79
1209,624,47,43,39
1210,624,39,36,32
1211,624,40,37,33
1212,624,101,98,89
1213,624,196,192,176
1214,624,246,240,221
1215,624,237,229,209
1216,624,228,216,194
1217,624,229,218,195
1218,624,228,217,194
1219,624,228,217,194
1220,624,228,217,194
1221,624,229,218,195
1222,624,227,219,195
1129,625,176,147,114
1130,625,191,169,140
1131,625,227,216,195
1132,625,241,236,217
1133,625,223,218,201
1134,625,167,163,150
1135,625,100,96,88
1136,625,46,43,38
1137,625,39,36,32
1138,625,39,36,32
1139,625,60,56,51
1140,625,74,71,64
1141,625,62,59,53
1142,625,39,36,32
1143,625,43,40,35
1144,625,70,67,61
1145,625,233,228,210
1146,625,224,219,202
1147,625,146,142,131
1148,625,71,68,61
1149,625,47,44,39
1150,625,58,55,49
1151,625,57,53,48
1152,625,40,37,33
1153,625,51,48,43
1154,625,202,197,182
1155,625,242,237,218
1156,625,248,243,224
1157,625,216,212,195
1158,625,120,117,107
1159,625,39,36,32
1160,625,43,40,35
1161,625,81,78,71
1162,625,248,243,224
1163,625,247,242,223
1164,625,245,239,220
1165,625,245,240,221
1166,625,209,205,188
1167,625,160,156,143
1168,625,131,127,116
1169,625,139,135,124
1170,625,184,179,165
1171,625,247,242,223
1172,625,247,241,222
1173,625,244,237,218
1174,625,244,238,218
1175,625,247,241,222
1176,625,196,191,176
1177,625,103,99,91
1178,625,39,36,32
1179,625,39,36,32
1180,625,39,36,32
1181,625,39,36,32
1182,625,39,36,32
1183,625,39,36,32
1184,625,39,36,32
1185,625,39,36,32
1186,625,39,36,32
1187,625,39,36,32
1188,625,39,36,32
1189,625,39,36,32
1190,625,39,36,32
1191,625,39,36,32
1192,625,39,36,32
1193,625,39,36,32
1194,625,39,36,32
1195,625,39,36,32
1196,625,63,59,54
1197,625,148,143,132
1198,625,248,243,224
1199,625,246,240,221
1200,625,247,242,223
1201,625,222,217,200
1202,625,113,109,100
1203,625,43,40,36
1204,625,39,36,32
1205,625,46,43,38
1206,625,81,77,70
1207,625,158,154,141
1208,625,48,45,41
1209,625,39,36,32
1210,625,39,36,32
1211,625,58,55,50
1212,625,149,145,133
1213,625,237,232,214
1214,625,243,236,216
1215,625,232,221,199
1216,625,228,216,193
1217,625,228,217,194
1218,625,229,218,194
1219,625,230,219,195
1220,625,230,219,195
1221,625,230,219,195
1222,625,227,219,195
1129,626,198,179,153
1130,626,219,207,186
1131,626,237,230,211
1132,626,231,226,208
1133,626,167,163,150
1134,626,62,59,53
1135,626,39,36,32
1136,626,39,36,32
1137,626,39,36,32
1138,626,60,57,51
1139,626,123,120,110
1140,626,143,139,128
1141,626,93,89,81
1142,626,39,36,32
1143,626,42,39,34
1144,626,64,60,55
1145,626,215,211,194
1146,626,154,150,138
1147,626,69,66,60
1148,626,40,37,33
1149,626,77,73,67
1150,626,103,99,91
1151,626,69,66,60
1152,626,44,41,37
1153,626,82,78,71
1154,626,233,228,210
1155,626,248,243,224
1156,626,248,243,224
1157,626,212,207,191
1158,626,116,112,103
1159,626,39,36,32
1160,626,46,43,38
1161,626,92,88,80
1162,626,248,243,224
1163,626,246,240,221
1164,626,237,229,208
1165,626,241,234,214
1166,626,245,239,220
1167,626,247,241,222
1168,626,248,242,223
1169,626,247,242,223
1170,626,247,241,222
1171,626,244,238,219
1172,626,244,238,218
1173,626,247,242,223
1174,626,242,237,218
1175,626,247,242,223
1176,626,194,190,175
1177,626,101,97,89
1178,626,39,36,32
1179,626,39,36,32
1180,626,39,36,32
1181,626,39,36,32
1182,626,39,36,32
1183,626,39,36,32
1184,626,39,36,32
1185,626,39,36,32
1186,626,40,37,33
1187,626,44,41,37
1188,626,53,50,45
1189,626,63,60,54
1190,626,66,63,57
1191,626,44,41,37
1192,626,39,36,32
1193,626,39,36,32
1194,626,39,36,32
1195,626,39,36,32
1196,626,65,62,56
1197,626,156,152,140
1198,626,248,243,224
1199,626,241,233,213
1200,626,245,239,219
1201,626,245,240,221
1202,626,146,142,131
1203,626,60,57,51
1204,626,39,36,32
1205,626,39,36,32
1206,626,44,41,36
1207,626,70,66,60
1208,626,41,38,34
1209,626,39,36,32
1210,626,41,38,34
1211,626,106,102,93
1212,626,197,192,177
1213,626,246,240,220
1214,626,239,230,209
1215,626,227,215,192
1216,626,228,216,193
1217,626,230,219,195
1218,626,230,219,195
1219,626,230,219,195
1220,626,230,219,195
1221,626,228,217,193
1222,626,227,219,195
1129,627,215,201,178
1130,627,227,217,196
1131,627,240,234,214
1132,627,213,208,192
1133,627,123,119,109
1134,627,39,36,32
1135,627,39,36,32
1136,627,39,36,32
1137,627,56,52,47
1138,627,134,130,119
1139,627,214,209,193
1140,627,192,187,172
1141,627,96,93,85
1142,627,39,36,32
1143,627,41,38,33
1144,627,54,51,46
1145,627,149,145,133
1146,627,64,60,55
1147,627,40,37,33
1148,627,53,50,45
1149,627,134,130,119
1150,627,154,150,138
1151,627,50,47,42
1152,627,53,50,45
1153,627,143,139,127
1154,627,239,234,216
1155,627,247,241,222
1156,627,248,242,223
1157,627,211,206,190
1158,627,115,112,102
1159,627,39,36,32
1160,627,47,44,40
1161,627,97,94,85
1162,627,248,243,224
1163,627,245,239,219
1164,627,228,218,195
1165,627,227,217,194
1166,627,234,226,204
1167,627,240,233,212
1168,627,242,236,216
1169,627,242,236,216
1170,627,239,232,211
1171,627,234,225,203
1172,627,245,238,219
1173,627,245,239,221
1174,627,212,207,190
1175,627,242,237,218
1176,627,200,195,180
1177,627,108,104,95
1178,627,39,36,32
1179,627,39,36,32
1180,627,39,36,32
1181,627,39,36,32
1182,627,51,48,43
1183,627,57,54,49
1184,627,62,59,53
1185,627,67,64,58
1186,627,74,71,64
1187,627,89,86,78
1188,627,117,113,103
1189,627,145,141,129
1190,627,146,142,130
1191,627,58,55,50
1192,627,39,36,32
1193,627,39,36,32
1194,627,39,36,32
1195,627,39,36,32
1196,627,78,75,68
1197,627,197,192,177
1198,627,247,242,223
1199,627,235,227,205
1200,627,239,232,211
1201,627,246,240,221
1202,627,189,185,170
1203,627,95,92,84
1204,627,39,36,32
1205,627,39,36,32
1206,627,39,36,32
1207,627,39,36,32
1208,627,39,36,32
1209,627,39,36,32
1210,627,60,57,52
1211,627,166,162,149
1212,627,240,235,217
1213,627,242,235,215
1214,627,231,221,199
1215,627,226,215,192
1216,627,228,216,193
1217,627,229,218,195
1218,627,228,217,194
1219,627,229,218,194
1220,627,229,218,195
1221,627,227,216,193
1222,627,228,217,194
1129,628,216,203,181
1130,628,226,215,194
1131,628,239,231,211
1132,628,224,219,202
1133,628,147,143,131
1134,628,41,38,34
1135,628,40,37,33
1136,628,47,44,39
1137,628,143,139,127
1138,628,223,218,201
1139,628,248,243,224
1140,628,194,189,174
1141,628,99,96,87
1142,628,39,36,32
1143,628,39,36,32
1144,628,42,39,35
1145,628,46,43,38
1146,628,40,37,33
1147,628,41,38,34
1148,628,108,105,96
1149,628,183,178,164
1150,628,149,145,133
1151,628,40,37,32
1152,628,65,62,56
1153,628,207,202,186
1154,628,245,240,221
1155,628,240,233,213
1156,628,245,239,220
1157,628,211,206,190
1158,628,115,111,102
1159,628,39,36,32
1160,628,47,44,40
1161,628,97,93,85
1162,628,248,243,224
1163,628,244,238,219
1164,628,225,215,193
1165,628,221,210,186
1166,628,222,211,187
1167,628,223,212,188
1168,628,223,212,188
1169,628,223,212,188
1170,628,224,213,189
1171,628,229,219,197
1172,628,247,241,222
1173,628,230,225,207
1174,628,142,138,127
1175,628,227,223,205
1176,628,211,206,190
1177,628,122,118,108
1178,628,39,36,32
1179,628,39,36,32
1180,628,39,36,32
1181,628,42,39,35
1182,628,115,111,102
1183,628,153,149,137
1184,628,180,176,161
1185,628,208,203,187
1186,628,233,228,210
1187,628,247,242,223
1188,628,248,243,224
1189,628,246,241,222
1190,628,193,189,174
1191,628,66,63,57
1192,628,39,36,32
1193,628,39,36,32
1194,628,39,36,32
1195,628,42,39,35
1196,628,96,93,85
1197,628,239,234,216
1198,628,247,242,223
1199,628,232,222,199
1200,628,233,224,202
1201,628,244,237,218
1202,628,232,227,209
1203,628,135,131,120
1204,628,42,39,35
1205,628,39,36,32
1206,628,39,36,32
1207,628,39,36,32
1208,628,39,36,32
1209,628,41,38,34
1210,628,129,126,115
1211,628,215,210,193
1212,628,245,239,220
1213,628,236,228,207
1214,628,225,215,192
1215,628,226,215,192
1216,628,228,217,194
1217,628,229,218,195
1218,628,228,217,194
1219,628,229,218,195
1220,628,229,218,195
1221,628,228,217,194
1222,628,228,216,193
1129,629,213,198,176
1130,629,219,206,184
1131,629,235,226,206
1132,629,245,240,221
1133,629,201,196,180
1134,629,82,78,71
1135,629,58,55,49
1136,629,160,156,143
1137,629,229,224,207
1138,629,247,242,223
1139,629,248,243,224
1140,629,196,191,176
1141,629,101,98,89
1142,629,39,36,32
1143,629,40,37,33
1144,629,48,44,40
1145,629,65,62,56
1146,629,44,41,37
1147,629,70,66,60
1148,629,175,171,157
1149,629,204,199,183
1150,629,118,114,104
1151,629,48,45,40
1152,629,99,96,87
1153,629,245,241,222
1154,629,246,241,222
1155,629,233,224,203
1156,629,242,236,216
1157,629,215,211,194
1158,629,119,116,106
1159,629,39,36,32
1160,629,45,42,37
1161,629,89,85,78
1162,629,248,243,224
1163,629,246,240,221
1164,629,224,214,192
1165,629,218,207,184
1166,629,220,209,186
1167,629,221,210,186
1168,629,221,210,187
1169,629,221,210,186
1170,629,224,213,190
1171,629,235,228,207
1172,629,247,242,223
1173,629,187,183,168
1174,629,109,106,97
1175,629,217,212,195
1176,629,225,220,203
1177,629,140,136,125
1178,629,39,36,32
1179,629,39,36,32
1180,629,39,36,32
1181,629,40,37,33
1182,629,198,193,178
1183,629,240,235,217
1184,629,244,239,220
1185,629,246,241,222
1186,629,247,242,223
1187,629,248,243,224
1188,629,248,243,224
1189,629,244,239,220
1190,629,150,146,134
1191,629,58,55,49
1192,629,39,36,32
1193,629,39,36,32
1194,629,39,36,32
1195,629,59,56,51
1196,629,134,130,119
1197,629,246,241,222
1198,629,244,238,218
1199,629,230,220,197
1200,629,228,218,195
1201,629,242,236,215
1202,629,247,242,223
1203,629,177,173,159
1204,629,80,77,70
1205,629,39,36,32
1206,629,39,36,32
1207,629,39,36,32
1208,629,39,36,32
1209,629,84,81,74
1210,629,199,195,179
1211,629,246,241,222
1212,629,239,232,211
1213,629,229,219,197
1214,629,230,220,198
1215,629,238,231,210
1216,629,242,235,215
1217,629,237,229,208
1218,629,230,219,197
1219,629,229,218,194
1220,629,229,218,194
1221,629,228,217,194
1222,629,227,215,192
1129,630,207,192,170
1130,630,212,199,176
1131,630,227,216,195
1132,630,242,235,216
1133,630,240,236,217
1134,630,220,216,199
1135,630,215,211,194
1136,630,234,229,211
1137,630,245,240,221
1138,630,244,238,219
1139,630,246,240,221
1140,630,196,192,176
1141,630,102,99,90
1142,630,39,36,32
1143,630,40,37,33
1144,630,54,50,45
1145,630,173,169,155
1146,630,130,126,116
1147,630,180,175,161
1148,630,230,226,208
1149,630,182,178,164
1150,630,85,81,74
1151,630,69,65,59
1152,630,169,165,151
1153,630,248,243,224
1154,630,238,231,211
1155,630,228,218,197
1156,630,241,235,215
1157,630,224,219,202
1158,630,127,123,113
1159,630,39,36,32
1160,630,40,37,33
1161,630,72,69,63
1162,630,241,236,217
1163,630,247,242,223
1164,630,243,236,217
1165,630,239,232,211
1166,630,237,230,210
1167,630,238,231,210
1168,630,239,232,212
1169,630,241,235,215
1170,630,243,238,218
1171,630,246,240,221
1172,630,248,243,224
1173,630,145,141,129
1174,630,78,74,68
1175,630,199,194,179
1176,630,241,236,217
1177,630,162,157,145
1178,630,40,37,33
1179,630,39,36,32
1180,630,39,36,32
1181,630,39,36,32
1182,630,175,171,157
1183,630,236,231,213
1184,630,244,237,217
1185,630,237,228,207
1186,630,232,222,201
1187,630,234,225,205
1188,630,247,242,223
1189,630,242,237,218
1190,630,94,90,82
1191,630,47,44,39
1192,630,39,36,32
1193,630,39,36,32
1194,630,39,36,32
1195,630,81,77,70
1196,630,176,171,158
1197,630,247,241,222
1198,630,239,231,210
1199,630,228,217,194
1200,630,229,219,197
1201,630,243,236,216
1202,630,248,243,224
1203,630,199,194,179
1204,630,106,103,94
1205,630,39,36,32
1206,630,39,36,32
1207,630,39,36,32
1208,630,39,36,32
1209,630,160,155,143
1210,630,230,225,208
1211,630,247,242,223
1212,630,237,229,208
1213,630,231,222,200
1214,630,241,234,214
1215,630,247,241,222
1216,630,247,242,223
1217,630,246,241,221
1218,630,238,231,210
1219,630,230,220,197
1220,630,227,216,193
1221,630,227,216,193
1222,630,225,213,190
1129,631,192,172,147
1130,631,208,193,171
1131,631,215,201,179
1132,631,227,218,196
1133,631,240,233,213
1134,631,247,242,222
1135,631,248,242,223
1136,631,242,236,216
1137,631,232,224,202
1138,631,235,227,206
1139,631,243,237,218
1140,631,196,191,176
1141,631,101,98,89
1142,631,39,36,32
1143,631,40,37,33
1144,631,56,52,47
1145,631,221,217,199
1146,631,220,215,198
1147,631,235,230,212
1148,631,244,239,220
1149,631,157,153,140
1150,631,61,58,52
1151,631,102,98,90
1152,631,228,223,206
1153,631,247,242,223
1154,631,230,221,198
1155,631,224,214,192
1156,631,241,234,214
1157,631,237,233,214
1158,631,140,136,124
1159,631,40,37,33
1160,631,39,36,32
1161,631,55,52,47
1162,631,150,146,134
1163,631,222,217,200
1164,631,244,239,220
1165,631,247,241,222
1166,631,246,241,222
1167,631,246,241,222
1168,631,247,242,222
1169,631,246,241,222
1170,631,241,237,218
1171,631,219,214,197
1172,631,177,173,159
1173,631,83,79,72
1174,631,49,46,41
1175,631,162,158,145
1176,631,241,236,218
1177,631,180,176,162
1178,631,61,58,53
1179,631,39,36,32
1180,631,39,36,32
1181,631,39,36,32
1182,631,143,139,128
1183,631,224,219,202
1184,631,242,235,215
1185,631,233,223,202
1186,631,231,221,199
1187,631,239,231,211
1188,631,242,237,219
1189,631,204,200,184
1190,631,59,56,50
1191,631,41,38,33
1192,631,39,36,32
1193,631,39,36,32
1194,631,39,36,32
1195,631,102,98,90
1196,631,218,213,196
1197,631,246,240,221
1198,631,233,224,202
1199,631,229,219,197
1200,631,239,231,211
1201,631,246,241,221
1202,631,226,221,203
1203,631,144,140,129
1204,631,61,58,52
1205,631,39,36,32
1206,631,39,36,32
1207,631,39,36,32
1208,631,39,36,32
1209,631,110,106,97
1210,631,212,208,191
1211,631,248,243,224
1212,631,241,234,213
1213,631,236,228,207
1214,631,245,239,220
1215,631,226,222,204
1216,631,153,149,137
1217,631,240,236,217
1218,631,245,240,220
1219,631,234,224,202
1220,631,228,217,193
1221,631,227,216,193
1222,631,226,214,191
1129,632,167,137,105
1130,632,192,173,150
1131,632,208,194,172
1132,632,218,205,183
1133,632,226,216,194
1134,632,231,221,200
1135,632,230,221,200
1136,632,226,216,195
1137,632,221,209,188
1138,632,230,221,200
1139,632,243,236,217
1140,632,194,190,175
1141,632,99,96,88
1142,632,39,36,32
1143,632,41,38,34
1144,632,58,55,50
1145,632,232,227,209
1146,632,248,243,224
1147,632,248,243,224
1148,632,228,223,206
1149,632,132,128,117
1150,632,74,70,64
1151,632,159,154,142
1152,632,246,241,222
1153,632,241,234,214
1154,632,222,212,189
1155,632,220,209,186
1156,632,238,231,211
1157,632,245,240,221
1158,632,158,154,141
1159,632,55,51,46
1160,632,39,36,32
1161,632,43,40,36
1162,632,69,66,59
1163,632,107,103,94
1164,632,130,126,115
1165,632,144,140,128
1166,632,149,145,133
1167,632,147,143,131
1168,632,141,137,125
1169,632,131,127,116
1170,632,118,115,105
1171,632,105,101,93
1172,632,82,79,72
1173,632,48,45,40
1174,632,39,36,32
1175,632,128,124,114
1176,632,227,222,204
1177,632,197,193,178
1178,632,93,89,81
1179,632,39,36,32
1180,632,39,36,32
1181,632,39,36,32
1182,632,110,106,97
1183,632,212,207,191
1184,632,246,240,221
1185,632,243,236,216
1186,632,243,236,216
1187,632,246,240,221
1188,632,232,227,209
1189,632,137,133,122
1190,632,46,43,39
1191,632,39,36,32
1192,632,39,36,32
1193,632,39,36,32
1194,632,51,48,43
1195,632,130,126,115
1196,632,241,236,218
1197,632,245,239,219
1198,632,233,224,202
1199,632,241,233,212
1200,632,246,240,221
1201,632,228,223,206
1202,632,152,148,136
1203,632,75,71,65
1204,632,40,37,33
1205,632,39,36,32
1206,632,39,36,32
1207,632,39,36,32
1208,632,39,36,32
1209,632,57,54,49
1210,632,155,151,138
1211,632,226,221,203
1212,632,246,240,220
1213,632,244,238,219
1214,632,240,236,217
1215,632,196,191,176
1216,632,74,71,64
1217,632,222,218,200
1218,632,245,240,222
1219,632,236,227,205
1220,632,230,219,195
1221,632,227,216,193
1222,632,226,214,192
1129,633,155,122,88
1130,633,157,126,94
1131,633,182,171,154
1132,633,208,194,172
1133,633,212,197,175
1134,633,217,203,181
1135,633,221,208,186
1136,633,227,217,195
1137,633,231,222,202
1138,633,239,232,212
1139,633,246,240,221
1140,633,192,187,172
1141,633,96,93,85
1142,633,39,36,32
1143,633,41,38,34
1144,633,63,59,54
1145,633,232,227,210
1146,633,248,243,224
1147,633,248,243,224
1148,633,205,200,184
1149,633,116,112,102
1150,633,108,105,96
1151,633,216,212,195
1152,633,245,240,220
1153,633,230,221,200
1154,633,221,210,187
1155,633,220,209,186
1156,633,233,225,204
1157,633,245,239,219
1158,633,188,183,169
1159,633,91,88,80
1160,633,39,36,32
1161,633,39,36,32
1162,633,39,36,32
1163,633,39,36,32
1164,633,48,45,40
1165,633,58,55,49
1166,633,62,59,53
1167,633,61,57,52
1168,633,55,52,47
1169,633,48,45,40
1170,633,40,37,33
1171,633,39,36,32
1172,633,39,36,32
1173,633,39,36,32
1174,633,39,36,32
1175,633,98,94,86
1176,633,206,201,185
1177,633,216,211,195
1178,633,130,126,115
1179,633,39,36,32
1180,633,39,36,32
1181,633,39,36,32
1182,633,73,70,63
1183,633,198,193,178
1184,633,247,242,223
1185,633,246,241,222
1186,633,238,233,215
1187,633,224,219,202
1188,633,190,186,171
1189,633,72,68,62
1190,633,41,38,34
1191,633,39,36,32
1192,633,39,36,32
1193,633,39,36,32
1194,633,78,75,68
1195,633,168,163,150
1196,633,248,242,223
1197,633,245,240,220
1198,633,239,232,211
1199,633,247,241,222
1200,633,223,219,201
1201,633,152,148,136
1202,633,77,74,67
1203,633,42,39,34
1204,633,39,36,32
1205,633,45,42,37
1206,633,58,55,49
1207,633,39,36,32
1208,633,39,36,32
1209,633,39,36,32
1210,633,83,80,72
1211,633,173,169,155
1212,633,235,230,212
1213,633,248,243,224
1214,633,236,231,213
1215,633,177,173,159
1216,633,47,43,39
1217,633,204,200,184
1218,633,242,237,219
1219,633,235,226,205
1220,633,226,215,192
1221,633,225,213,190
1222,633,221,209,188
1129,634,161,133,104
1130,634,155,122,89
1131,634,158,127,95
1132,634,192,172,149
1133,634,208,192,171
1134,634,214,199,177
1135,634,224,211,190
1136,634,240,232,212
1137,634,246,240,221
1138,634,248,243,223
1139,634,248,243,224
1140,634,185,180,166
1141,634,87,83,76
1142,634,39,36,32
1143,634,42,39,35
1144,634,68,65,59
1145,634,233,228,210
1146,634,248,243,224
1147,634,248,243,224
1148,634,189,185,170
1149,634,128,124,114
1150,634,157,153,141
1151,634,245,240,221
1152,634,241,234,214
1153,634,222,212,189
1154,634,220,208,186
1155,634,221,209,186
1156,634,229,220,198
1157,634,242,235,215
1158,634,223,218,201
1159,634,143,139,127
1160,634,49,46,42
1161,634,39,36,32
1162,634,39,36,32
1163,634,39,36,32
1164,634,39,36,32
1165,634,39,36,32
1166,634,39,36,32
1167,634,39,36,32
1168,634,39,36,32
1169,634,39,36,32
1170,634,39,36,32
1171,634,39,36,32
